[506177],962277
[1131618],1234891
[32],43
[1243139],1082953
[207568],122728
[9781403],4161543
[94303],83967
[74250],41418
[1315772],1494318
[234],3469
[273930],311847
[4168548],4586697
[3065968],5469762
[48316999],44884068
[1801735],2325689
[3112290],3995193
[93805],95862
[47],4
[9501],4654
[1191640],849012
[175],506
[318897],373402
[47],260
[23380050],35463041
[194258],172494
[8260],10884
[5815948],3560342
[982025],3481364
[733],2172
[10],2
[16490],12483
[176287],59506
[482],5257
[796846],1314176
[25],40
[3252],4142
[2008135],1407181
[2114626],3488504
[6514682],6378299
[283006],283940
[18],30
[2200148],2679766
[1664659],1938219
[268965],278245
[3516585],4330775
[4020853],4388540
[66770],39686
[3116945],3445209
[2068512],4542806
[25239235],29287048
[1156880],1455833
[16],2
[294],1302
[213933],353001
[395804],378133
[11035635],32996314
[21],230
[166],3
[47],415
[3781184],10480442
[78626],137108
[4],4
[35],7
[1211842],836428
[4448525],10138180
[266523],352616
[7602542],7612619
[20155],13527
[93],65
[191854],302548
[34],25
[289034],371120
[165261],67995
[899739],1105906
[97494],14139
[8773695],23985495
[9441215],4223107
[198084],149008
[4824942],4348577
[139],2193
[482707],604056
[97396],19707
[871198],788173
[19290769],19327272
[3150481],4239444
[136375],145165
[952543],1216062
[1477],2323
[400218],213541
[1486633],1580506
[4661030],2736148
[143383],238834
[17624],34560
[20242826],25231996
[47],239
[391010],278418
[72507900],153504199
[18],1
[313539],244582
[2420852],3444999
[168456],136572
[11082986],24305210
[47],5
[50515956],123954107
[6512451],13842209
[40137],40609
[600],154
[50],90
[46],122
[1040872],1643614
[26],108
[182640],52790
[350943],179982
[602309],742525
[178251],347835
[10],25
[25],35
[44250],19403
[174189],153241
[1260],6148
[2358058],2992268
[227],4054
[371],6942
[181229],247424
[2427285],2912197
[2730275],2556644
[1445658],1781571
[508475],555536
[17],1
[7831],74514
[42],6
[2610036],2769140
[65521791],114611775
[1029368],4125516
[2353179],2784794
[3044318],4367171
[592389],692621
[151092],93894
[236398],256294
[6017741],2954175
[612648],3757185
[60407532],383595361
[1065361],1494952
[543362],568847
[4418],1859
[64],97
[12336],5214
[7178],10541
[856318],1038752
[1095334],1211129
[3342881],4201607
[1338894],1501045
[1338539],881499
[1719822],1798209
[441172],418635
[2083948],2541846
[556417],683161
[193284],457568
[2588883],2395835
[820458],1178225
[337784],499412
[31528986],203949681
[528656],850068
[532968],470351
[7317763],3515846
[6380],12219
[4049654],6436446
[4957635],10091442
[330],1776
[2267037],1145745
[17661409],20984623
[2543813],7042373
[334207],351194
[626914],962490
[2994159],3071180
[7170970],15513403
[22450739],27745898
[1050109],571879
[1571452],1900694
[58956],128681
[463237],447476
[321678],536763
[43],2
[20322],9377
[349],95
[281200],209862
[13],1
[32],1
[2881369],1890789
[879033],1188901
[1289151],800670
[10190285],4447472
[57260839],143529754
[363139],374721
[62110389],149522368
[159851],234152
[29954307],61691330
[100929],71798
[50],127
[72978],55815
[20869687],121293385
[1778686],2126803
[4222],3138
[368630],657363
[41421],39468
[372207],550826
[7223976],6679288
[2748],2826
[1831418],2662516
[29187528],75244346
[1846331],2560345
[28153261],13915736
[104157],72287
[2948968],2167301
[1549103],1177446
[790949],604722
[47],5
[51470299],69745102
[469614],467830
[62],33
[47],23
[18726],15815
[8017250],45524551
[22919],104836
[3066449],1834102
[15059],27116
[1864877],1274246
[1264558],1628608
[15924],140095
[684],1888
[7949],6839
[1313973],3231295
[2173135],2419813
[9023],4181
[1278109],1450495
[9404769],6335879
[966591],1104013
[29363342],12670688
[5057],18
[43664477],109590869
[19],26
[133329],105676
[5644187],7317287
[4132612],4014391
[738283],579149
[19892],36470
[12329014],5504164
[2859363],4366492
[14564914],16112483
[8180],8526
[314159],233508
[2],22
[13053],5132
[47],2
[137218],218062
[88],32
[898],446
[60536160],22576827
[199038],172624
[47569415],151867477
[40],1
[378288],440874
[47],286
[12675824],13466386
[1507980],1971578
[868730],692754
[65],12
[4],1
[1506759],2067797
[2002382],1287819
[335989],167020
[31],239
[241286],263562
[190197],306800
[1300887],1970378
[265257],224291
[18229647],20248157
[1768999],1212659
[69],387
[11871168],12670688
[1842576],1485416
[1662527],2058387
[251],142
[120024],85281
[1264457],1485986
[351798],389926
[163],527
[18],1
[2078581],2003444
[256],237
[8396507],8467123
[1967379],1553182
[50180903],229146989
[97625],101180
[56965448],233517476
[30798776],12733912
[50],1646
[78075388],129283666
[35055],110908
[45913],21130
[251552],408014
[10],102
[48],42
[2604964],1066791
[7],2
[680],39
[234505],511578
[2935203],3242072
[275],3515
[2374],1264
[1349985],1666152
[7],1258
[6326684],3011344
[13651063],20710936
[44352],21934
[16],32
[86415],96763
[171834],152914
[3983831],3215612
[9373222],4332228
[14459213],14273399
[751298],831762
[14151183],51843484
[29],40
[176397],186774
[23833643],72912618
[4373706],3835855
[10],160
[806],15283
[7010],8724
[205939],245441
[24618],44013
[1350637],1003207
[715],4704
[74668],6950
[150651],74449
[75],442
[1494944],2557023
[6885242],10722529
[773959],646059
[5649],14571
[90],532
[5620],4764
[123683],117746
[20646],30961
[2339181],1789077
[4151],9632
[12],91
[61941],48290
[2730152],2767702
[178833],154417
[21603],7381
[5081],4055
[3676],12779
[47],1
[2910442],3197881
[593],158
[29],70
[2703],2405
[15389224],20427076
[7688],25623
[6579501],9242279
[3297393],2603873
[304940],373311
[44],31
[33],21
[3067955],2200993
[537013],906135
[15491921],27650821
[852235],1049530
[19609271],25538685
[11289424],35511516
[17],1
[10172418],21047537
[28570797],232265531
[20399415],24625218
[121],46
[23],9
[3175275],2481104
[38615],8275
[59903223],123368884
[51539008],157517013
[174532],122142
[2869],1951
[1248502],1409587
[6749548],7112042
[145185],88338
[601007],743247
[206217],279058
[7541],5772
[1811072],1456823
[67],52
[406],620
[156326],194595
[1656682],1395793
[1475195],1663552
[15707],25542
[252080],142791
[40],345
[18192988],20500437
[68482337],230873794
[409017],755808
[20502],25314
[187794],158278
[46218],12765
[366875],538680
[48801282],20215288
[62],128
[111],49
[5204896],3928493
[103614],104527
[805292],861025
[112026],26977
[354388],280073
[2976755],2759896
[89],703
[629247],2397667
[57298569],211166869
[517043],450441
[18399211],13270072
[15053],6547
[26],2
[61],1
[67],234
[1187042],884200
[2628347],1664669
[75095],72723
[235],1599
[164671],196443
[2720153],6925120
[15230784],10401715
[44],166
[17652],33197
[4399],4020
[281409],320012
[2920575],2512886
[3089292],3631497
[1894569],1699205
[1492],381
[2108952],2582194
[7639676],18548425
[53687571],24130698
[3440],1538
[5826205],9702539
[222],1137
[21],4
[3172671],2454716
[1412042],1967169
[24259],21717
[291927],274998
[353466],723527
[8489120],4137557
[59],77
[18395],65345
[97009],85983
[695157],1263720
[629568],694333
[9590296],10698299
[1033341],736096
[909239],804826
[14609331],19733345
[7730243],13074696
[1857989],824180
[2639],594
[2293751],3697132
[15912824],19149123
[127007],141342
[195639],182269
[49],60
[281621],460962
[4231633],5223320
[3409117],3151997
[11921040],7260994
[1988],439
[13497305],15548467
[10565],40983
[423],2522
[1185506],1015885
[2125955],3787503
[34],81
[47],27
[216],5717
[102453],490985
[10804],23523
[253996],157519
[8389582],3496915
[22],4
[26],2
[944395],1061545
[183950],263241
[152644],144952
[1251],588
[359737],538711
[88],19
[19037],7297
[561763],398969
[43],374
[5],2
[996140],597105
[1480961],1766199
[87],1217
[33],128
[3313278],3492339
[327710],353292
[17066996],18863723
[145449],103476
[11643302],23144982
[10736547],8160859
[859926],706355
[24226],57041
[1117],1001
[4084204],2389670
[49],286
[96964],252311
[602],630
[491704],458470
[99],377
[4049654],3311986
[5356788],5058835
[817975],1360296
[3056606],3976904
[2516250],4594715
[164441],201569
[10344514],9812218
[1692],102
[2424060],1684825
[3055876],4840221
[128],22
[4985067],3821596
[45770392],99160075
[1988841],2434382
[33379005],37223562
[2471727],3697680
[43917],87312
[214708],179184
[1172],122
[2626747],3943517
[24222],34802
[295025],197442
[1919547],2148578
[1807675],2215414
[1174469],1378453
[91],40
[2186343],1533350
[1264678],910736
[42],4
[319030],260997
[212171],197320
[435113],544546
[8236],950
[11539813],36182116
[4597770],7363591
[1843],5920
[4595808],4949581
[45],34
[11964747],17115457
[505371],620638
[36843],94564
[120522],158753
[322186],617361
[20810145],123153366
[45029325],357772155
[23],166
[1957447],2162755
[19543],38323
[203578],149499
[3119688],3521098
[26699],17738
[2158938],1621510
[600884],958548
[360263],614748
[880952],950758
[321490],178116
[3295379],7334259
[8232165],3911792
[17360751],23507376
[1324],21976
[576199],751073
[288917],305711
[6],2
[198587],249533
[3079734],2751156
[376658],455476
[110751],146279
[764768],969637
[867],18
[1892],1607
[8673315],21204537
[376648],455661
[5515],2323
[160],215
[608],769
[64445373],313203338
[73780],81066
[187],13
[47],593
[1778314],1809081
[131],6
[28787631],30096183
[113126],103260
[66562],36127
[6835],15385
[30],1
[11848831],13778220
[977978],1162572
[26192784],178415744
[66],151
[2607722],4919693
[4225379],5241773
[363318],420596
[132],516
[9576521],9851889
[19744801],125500391
[127],59
[829442],905739
[967179],1022433
[11208561],4491600
[8582],13379
[137350],40057
[57],106
[86642],154544
[10919],45132
[2468197],2927125
[4023761],15905672
[235217],221851
[21911181],27379487
[50],2
[3159078],3771325
[1170819],1483790
[1129689],1284670
[888895],826317
[8385972],9068632
[907961],1127998
[77450],47004
[448],2040
[8888881],7312976
[759661],829266
[760869],973853
[166666],203343
[263],956
[55790],244917
[342588],405080
[56307280],209341947
[1639380],1865836
[140],295
[3688442],2408807
[71155],111503
[1202263],1557328
[19058504],17815848
[28306],29657
[1799678],2184930
[324883],273980
[59268],27967
[1537878],906025
[1137115],903963
[1431550],1028401
[1056806],2088777
[1975532],3627829
[892866],1870044
[2998313],4742249
[12472073],15625263
[6906412],3681903
[49],2
[5787],12029
[2292157],2752156
[84],54
[62],29
[222462],110339
[1412590],638480
[8894505],5159047
[1868317],1264522
[6352727],8378335
[91],122
[54],30
[11464269],12036168
[2742],1238
[23059],18929
[529759],563196
[17487],46002
[38927],100615
[6623928],8062293
[6798380],5413745
[183037],178152
[478194],389305
[676741],495168
[1392895],1293474
[288279],182442
[72],156
[11596356],37026907
[27255],39205
[26743],17049
[33524],6882
[23348076],29690915
[16],91
[1702176],2438717
[24488],2709
[49544127],47470011
[63],67
[881755],1079115
[237444],265273
[583074],293889
[32027036],60888929
[1142845],1311242
[1086448],1252232
[825],1523
[11701702],21429633
[293002],346755
[180244],204181
[154],66
[166],23
[8966922],26635063
[4303940],5526620
[26108],22916
[211686],284727
[318990],353160
[22083],65794
[35798],37495
[57743794],234143931
[493600],336821
[43],434
[274],90
[7288006],7474409
[1491096],1228119
[42857],25523
[2298261],2897147
[48621682],118627983
[12],31
[22],98
[336],1286
[139877],134317
[712281],253978
[956],790
[75464369],32891494
[114],28
[7482003],2269296
[30],237
[55249],164365
[2044103],2572352
[993865],2865113
[1502989],919726
[45],1391
[58],445
[5382357],6495893
[706245],1175391
[152474],244178
[28],5
[6848445],6850439
[10375161],12670688
[406453],482248
[342210],246671
[2024061],2442078
[102677],122443
[15817075],19807678
[43],203
[485],869
[113],505
[2502894],2569238
[21639517],33570660
[266516],212412
[66],124
[1797287],2443262
[331],2048
[10],2
[12619688],4299407
[47],561
[20247761],24566721
[6],2
[315],193
[122],24
[21236063],27018075
[3091934],3874797
[327446],344739
[21841421],109997954
[431047],317184
[96862],87358
[125371],294705
[7215229],5829329
[1922690],4529650
[42771],42286
[8859948],10441350
[32],30
[2747678],1787680
[265829],809210
[77144],64087
[961927],1568023
[17168413],18830821
[1660679],1704693
[1592940],1822785
[42],864
[771383],894683
[945466],1032585
[168737],199199
[171],273
[12963],60001
[27],280
[32],105
[1590336],2449385
[3774639],6209077
[39],23
[2766952],3314396
[33242],11819
[14],2820
[6039912],6236088
[262019],505404
[447],1344
[164795],129499
[20018201],24285982
[27817],19714
[6542930],4883399
[1489946],2850016
[4412756],3134276
[33],192
[50],6
[9923],7440
[838427],914896
[956702],875700
[137144],174909
[5832200],15107791
[5228],11047
[26178524],30804615
[21082875],22402270
[840204],1065306
[1414481],1686837
[10],2
[725695],455634
[3118053],3522279
[30288],38150
[2010722],6560138
[921887],1751188
[3647183],5489474
[2425],2432
[4212437],6079841
[911791],1751725
[927434],1525294
[964418],776551
[5111116],6836148
[14865803],13102206
[35],79
[1729133],2291661
[2494442],2566863
[2549551],3041128
[49],33
[7733],685
[3467],3119
[461],752
[759529],766407
[72077],44162
[43],100
[52360],108200
[43302676],57495630
[1368398],2029258
[1676],23572
[3643313],9104765
[309206],272587
[60783687],25953612
[439850],202695
[7331],7555
[236176],213876
[11433776],12670688
[37346584],127469895
[111],29
[211085],324908
[2225280],2717801
[140389],302488
[49],121
[27966],19496
[1889],33387
[81754],131332
[86],17
[1528626],2580744
[9381528],9229174
[50],63
[618489],500629
[4769],6973
[834715],1061613
[10555957],13464654
[854725],1138915
[125600],101278
[10326119],12188906
[1681238],2122367
[516],1892
[85047],96239
[9026],3060
[1766796],2806973
[9191],9002
[444549],507089
[3522071],4658281
[1837263],2303172
[168262],110008
[1232472],737291
[2566730],2121146
[29760],75234
[47],1
[3192693],4725976
[240],227
[457907],594929
[34906],51375
[97226],221904
[715464],656004
[8380988],4084527
[58731],23272
[6591160],7800129
[20369],30040
[1787],4032
[477551],539873
[47],98
[88],201
[48637640],95157593
[1304555],802984
[1204],5061
[48],192
[9030486],14692654
[861480],1939077
[297030],454522
[3381983],1723656
[5574652],12512414
[49953563],107194444
[2432586],2915351
[194],909
[976527],824694
[247071],278664
[3448502],2205355
[72],1062
[1147],462
[20],245
[604278],1246614
[992050],1241967
[763220],1159207
[17460197],61597149
[12],7
[28647],12018
[2533867],4914589
[5082],2184
[1600342],1844163
[4048],8803
[2979507],3894749
[225522],660467
[12018399],19249113
[657363],786759
[25985359],30526532
[1320579],2058908
[173866],251219
[18551505],9445862
[34258788],80092062
[64695883],183490804
[12080],27917
[413715],313707
[24425536],150617951
[1866130],2501999
[1085436],1274246
[2763],3843
[5308058],5359286
[13486397],32385043
[25885356],30844764
[28],1878
[1782],20641
[1786568],1735350
[166671],130498
[8861318],11354879
[3041],772
[315],308
[3832],13261
[1952352],1675097
[4177205],7103427
[957],13582
[21632],36983
[1215823],1370630
[212172],197684
[89],294
[100585],156876
[59],7
[119],1207
[11771852],30295684
[3715176],5157653
[186735],218616
[2494543],3972373
[343037],383770
[3664670],6962778
[47167],49466
[530388],675053
[231],1986
[1139],157
[744371],711975
[252104],214117
[1080884],911328
[3285],2905
[17060322],16171946
[23092371],28494929
[12165532],24192514
[28],193
[10382],9845
[222228],284402
[4875546],7427233
[496328],562741
[12649868],13272857
[28],39
[761178],851242
[355116],692200
[59339],90768
[421],90
[1373],1070
[191122],184193
[182778],234414
[10338],118255
[34],39
[113332],167982
[184371],150085
[373344],466926
[49798],26207
[39277215],29447348
[48],148
[75459],65087
[41],1286
[454339],706404
[83],132
[1206499],1437039
[3351704],4456708
[19855],27620
[120046],64674
[6284744],5482738
[4140176],9358374
[61483],38667
[29133303],31278533
[2469022],3474564
[1740578],1234719
[5],4
[12729864],32172330
[282870],452271
[20317793],76521120
[2978501],3352974
[649707],537661
[763168],696244
[8419320],10934723
[96176],42638
[6315703],6989856
[29009],30117
[206808],263625
[66],457
[6761669],6886387
[19],65
[43],2
[622423],672939
[968231],1429985
[1162],582
[128863],327572
[1262913],1510777
[1716408],2961356
[127827],91293
[6932],47507
[816],4565
[7075496],7847419
[269],260
[164],923
[1333955],1083160
[9485490],25738007
[875431],764239
[155],8
[112358],84190
[114469],126500
[4838972],2833992
[30662307],124888658
[344358],337372
[911648],870812
[633267],368988
[1602505],1245303
[3226077],3832177
[5921005],5971544
[23241],36089
[9352327],4774075
[3648419],1901317
[2216005],2651872
[2112842],2590363
[529258],487301
[417643],304780
[15642007],15622776
[1295083],975999
[304],1849
[1101],714
[504965],634440
[136],353
[52],178
[22753382],28309561
[2665710],2490953
[79520],57605
[120804],163162
[6748465],8078409
[50],69
[262105],238072
[18405731],14989341
[701429],760286
[22031479],27595063
[318140],382937
[33221503],140394913
[2259951],2965944
[461834],410873
[75],514
[802470],868655
[25477544],29251877
[47391869],85531548
[600411],631654
[86],1
[47],465
[367289],405134
[1184446],1832689
[147],191
[65364],75270
[79339363],32334029
[368910],255850
[8018537],5273639
[79],24
[6],12
[1273698],1462951
[443340],627390
[4729577],19331237
[9100872],14953880
[30938],9685
[16663660],12901308
[6908030],14606001
[244501],427851
[78070],22515
[345569],469589
[696620],1530348
[40661],18087
[51510950],148704378
[2326013],1008131
[187579],426377
[688500],185406
[49162],25360
[364298],299430
[508484],624865
[70743],193456
[33517242],11778970
[2876293],3240229
[514635],289583
[5492987],18590534
[1782833],1457490
[505515],579993
[31782],67755
[1614228],1879357
[1160],250
[250708],100359
[17068255],21476462
[295776],589798
[136715],130700
[47],116
[349922],366430
[28],20
[6257231],7993626
[50],76
[52681],106230
[9919590],3785490
[3699228],4830689
[387],3852
[32819792],33004718
[16366574],34983350
[391557],274387
[89],260
[120034],137665
[34077276],169323515
[155294],68317
[159],6
[5605711],13421216
[389946],169167
[155],317
[7697455],4225570
[13175650],5776641
[8013067],5902323
[4388364],3993953
[202057],299349
[46461],29932
[793032],706355
[48195649],197655154
[18638970],101685095
[97],230
[86],246
[6254],12327
[8],2
[27590],13148
[2452544],3114715
[622773],890676
[163359],180923
[739280],835488
[473790],230743
[16998],71138
[370358],371661
[98052],108624
[128],208
[2992027],4342301
[12160210],12670688
[4521581],4455061
[22164],35459
[176752],148494
[150],38
[5487413],7146129
[3374],6584
[46296422],62990352
[1640723],1952144
[206665],206587
[166697],218974
[3052012],4131893
[3841201],2740995
[329942],376026
[36],8
[23],3
[3805163],3523328
[1740221],2209262
[560],203
[34],23
[1182073],1140327
[8],11
[69890184],26798924
[507696],513284
[64335],67142
[879717],1631604
[38],37
[2315533],1797897
[2907385],3195488
[64],70
[20677],36774
[154181],204771
[298011],356359
[403],580
[662],506
[1594631],1139862
[272148],312349
[9526937],11655750
[16996182],7286993
[20847],59769
[11087994],77598020
[527339],637796
[263],49
[300329],513282
[1103575],754308
[242538],440180
[1339828],1349045
[5722],2240
[50],148
[66],325
[42218],61668
[306618],581509
[381558],512202
[3378],5502
[11946],3888
[3605053],3770262
[2808886],4220379
[6585802],7337358
[153065],183352
[817390],795884
[5212910],4982266
[1071],873
[16753],36140
[642095],736983
[116491606],203578815
[8645],6809
[166],11889
[41247],28996
[632842],426142
[325234],340871
[2397],4491
[13548466],13215406
[4613],1814
[3551553],2907802
[8236728],3477390
[15850831],24058339
[23425071],21399133
[42290],16431
[58598],88632
[2360],2276
[125],270
[148961],129298
[2424303],2260728
[370345],428945
[13609737],33191299
[49],1039
[37],13
[42],174
[11197],23184
[1240055],1133559
[20674922],35753085
[23157],20233
[454595],314429
[942284],977143
[1044],3069
[11361547],11552234
[12640],5832
[2375657],2876300
[1426265],1717654
[421],155
[51352691],96662936
[16312275],14132871
[69128],78892
[13195],3565
[319646],252922
[114],613
[3119944],3520875
[106768],492330
[8],16
[2530862],6444458
[9516],19988
[48914792],57926058
[40312],43734
[891431],1285877
[7904755],5684839
[6709837],7480894
[27],5
[97620],91923
[351],1325
[2549736],2056564
[2737407],2214440
[1657415],2146275
[1565],1425
[33],3
[1287045],1070004
[74315],54358
[2312479],4155104
[17],68
[1204301],773674
[10714893],23931879
[27427433],12817356
[685794],715973
[907774],1095537
[74459],107065
[7748840],2624056
[590],6907
[30452],33938
[847],276
[3103108],4006970
[30925298],89371025
[39],304
[94899],75703
[3142528],3546103
[16368],14841
[47],22
[778],1133
[8823],12513
[719087],959206
[48997],22645
[21870474],33357042
[3073183],3556278
[13],28
[18666],41218
[15350007],18421274
[9898831],8400386
[3816382],4350874
[19159813],39147744
[3952263],3556772
[861917],1068192
[1256768],1524289
[89],61
[163117],200375
[32],7
[15],6
[28],70
[83],56
[3366922],5677299
[1041984],968365
[25944330],33504202
[14542298],26428454
[247926],210693
[18616091],18582774
[747153],613412
[1696945],4665625
[859016],991065
[38986],23920
[367096],404973
[196295],165885
[160251],265720
[1645070],2921592
[15786],12599
[199],166
[19],27
[76875],139011
[107556],72027
[216863],466814
[1284379],1102723
[3335551],4194715
[161923],227154
[20],13
[1169038],1133097
[14506205],23900796
[71],922
[1964768],1880278
[13970248],17540885
[29831474],37163804
[14540621],11002255
[2013],41
[608],803
[19855518],25917809
[100672],53439
[73776],29857
[80835],37761
[15208],2319
[18674617],47493236
[58],349
[3095759],4141648
[10490720],4697311
[716471],645461
[254635],286745
[58096],141096
[64887],32592
[4499325],7209513
[2038329],4102777
[60],187
[16771930],18814984
[41],905
[87722],62558
[327526],235890
[87],112
[5704],10499
[1008325],1080314
[35],40
[36578670],44225118
[484302],567061
[47601777],33132092
[940640],1148612
[18],279
[4],6
[495416],440237
[1319986],856632
[938795],964948
[6898476],8057780
[43],1
[12843],13954
[27985],23857
[560094],367780
[42],9
[3331394],4208825
[1976481],2517499
[40],132
[2878848],5347617
[453935],646364
[19648690],17472801
[578731],1466736
[34086],9391
[10374],10592
[352822],170354
[1320457],1684318
[17222],4536
[1257993],1403923
[140],95
[573341],890676
[120],12
[1567472],480383
[3881270],5441062
[263089],221322
[248187],453746
[2768347],2246327
[85],27
[23282],8627
[1538],1155
[4246815],5454222
[1544522],1355150
[3045738],3009431
[261],229
[5974545],5213346
[387015],191283
[2258769],2128882
[69586624],298904262
[128257],86217
[1028061],848756
[5969262],3306547
[53535353],109827984
[263316],314761
[210229],243161
[140],22
[2436674],2795378
[2351559],2626961
[83584],123220
[1763482],1496538
[4397442],2559703
[3401271],7252396
[11526457],12670688
[79460106],32614206
[5177042],22901284
[49],125
[26302],29173
[2096875],6631699
[529128],440596
[1432419],2476862
[1381777],1841514
[198],1350
[105],373
[4484766],10411010
[144887],134361
[1412981],1577142
[7990471],9201261
[2098065],2553391
[57],28
[183696],161634
[11541569],12633648
[21884390],102610978
[407947],496586
[975308],1315627
[17486],53935
[7206],6412
[26509347],142632403
[5477869],18542875
[4358418],4710859
[11],1
[31],14
[125532],141014
[11434143],35576913
[41288],32326
[190],20
[178916],187477
[8],1
[5605531],4974879
[4846618],4008037
[1158653],765105
[22518081],55514383
[22997594],27607955
[52],6
[1233],3275
[9433753],17164157
[12576339],13555184
[4630],54763
[6103403],6333531
[276],46
[140937],159913
[5541],13662
[88],1073
[114],65
[2582955],1275210
[13466112],13141590
[3531],1548
[70],193
[70],1799
[258],4747
[2225754],3227923
[104571],106939
[21313643],57873844
[61681],41269
[909],632
[36],3
[16983980],15858059
[1562318],1800972
[2599963],1747236
[641],1017
[821723],626775
[2257542],3093512
[6095],10771
[882839],725315
[16990019],23684263
[88909],33203
[11515005],10678683
[20970],52166
[28783387],125546073
[25],1
[36976],30020
[1839072],1422065
[327402],319220
[1262854],3134565
[129763],185222
[2025927],2439190
[2171],6178
[32276],34034
[132571],86920
[39],80
[870812],1481671
[4982899],4596147
[4440028],5274900
[42],1
[15347799],11677412
[21182576],76829516
[330435],451359
[157727],481190
[715440],729828
[625768],540416
[1972],2217
[1148050],1478437
[366022],416730
[24033206],93378056
[3574162],11972882
[231670],283161
[15],16
[2946049],2818289
[1339451],1659899
[870406],1136394
[19720166],18841902
[100274],34740
[35220212],142804015
[2370934],2637449
[206977],424419
[64],700
[10503300],18921201
[48],165
[224570],838903
[21],160
[157],492
[1198649],1276334
[12279961],17555966
[29150],9306
[481495],378985
[98609],133677
[987018],1032553
[338302],271896
[143],7
[12531590],46358618
[991898],1173231
[3100],1487
[10],5
[663318],853271
[1689699],1861076
[1875013],2974409
[65],33
[10082434],26445592
[34],105
[53009],51936
[442886],448902
[129389],169457
[14479],2572
[58],25
[24611320],34507765
[2343883],3084520
[1354344],1412908
[1797293],2443120
[149],169
[13],5
[547021],666601
[456915],529044
[22556587],32894838
[113],73
[318701],281551
[19],2
[2121],9946
[6],6
[232190],206884
[6327895],15390968
[215672],355007
[7],30
[883546],826337
[122483],139004
[43],54
[12],5
[910],9
[850778],856871
[894043],1049002
[95117],504867
[379488],447190
[388359],334161
[40],246
[43458],84567
[18896],207836
[1465423],4582748
[51],14
[4182190],3902663
[517053],480316
[69683659],209733506
[89],1125
[17],108
[42],85
[1260749],1158588
[4282],17397
[772180],667562
[3756],4933
[438239],377510
[3822553],2433637
[310616],397756
[907538],593926
[713454],776877
[872831],899606
[1057],610
[42734480],152000095
[1196533],1996151
[8381994],3557259
[105214],128718
[319557],76340
[851650],662748
[23009875],84731145
[1893732],2133735
[921190],1240286
[404547],534227
[39169580],94920580
[5906324],10016244
[53889407],35426350
[715078],677541
[34],330
[8120],9749
[182086],224904
[141962],115593
[9348902],4459752
[982],3868
[1763874],1647418
[21859867],30412601
[8],1
[1318],221
[47],260
[15985472],19524378
[9002056],11500144
[4030402],3793414
[4],19
[21467946],50863139
[638521],919259
[1560157],1813580
[2770],13255
[571759],768663
[15461669],18220542
[5402759],12467749
[235],5688
[23063477],29080426
[5],19
[888],8393
[27733],22876
[1061929],1193170
[75669130],110494657
[678892],947534
[69],1446
[106626],79754
[24100],9733
[47],31
[1115302],877154
[14973568],12463027
[6923],39587
[11251542],12670688
[13162],21345
[7132934],20868520
[278],635
[638858],756656
[99],37
[1082036],977911
[204038],353326
[458076],487854
[6395006],7073920
[15605356],22910089
[662765],714093
[6120175],4840920
[317477],343816
[2870],1873
[17],2
[602919],737879
[2659129],3205151
[60648],24500
[27],6
[39970],36060
[227],350
[15871],3144
[1780082],2287668
[18],4
[1148],610
[16113],10534
[3773423],4660042
[5198563],12332811
[262466],289861
[2877120],30132403
[13324350],11855025
[57],102
[24947],13658
[36],1
[49],10
[9547541],4204012
[666829],1220136
[240249],229269
[340110],223678
[3901920],4168498
[291120],447516
[27],14
[1206],68225
[6112982],5955482
[13981564],14543460
[929],1381
[3097604],3455739
[5104205],7439807
[51725],22923
[306456],597627
[49518],56981
[347984],432321
[2052798],2317023
[132704],97576
[1527080],1848829
[387277],425568
[26970],11162
[4007428],2897862
[32],32
[23],9
[23],1
[6626583],3391838
[927678],701474
[59744],137115
[6],6
[9843177],3993612
[23],5
[2853583],3305397
[11415968],9369020
[321947],301491
[2798186],2350927
[114],5362
[2864668],3274373
[5007],8342
[6317566],12378355
[70852],167360
[1297924],1724615
[85],538
[302316],347213
[25],2
[833],26023
[25525],7092
[33],31
[461933],225632
[28],41
[671],1287
[563493],950694
[415381],345572
[89870],62892
[29],3
[1699],8685
[8720789],20122661
[4275],39114
[152],48
[227],657
[18429644],19273089
[128084],104236
[2451],5697
[4329],6626
[47],2
[414048],592024
[37],143
[21],9
[2918374],4737678
[2216100],2650231
[2780893],3403022
[1080727],1274246
[454804],487278
[4624646],1527068
[12441119],45200582
[233137],298798
[264],1051
[287],221
[1736],11523
[6],10
[365941],640693
[9288],6323
[50],7
[128963],88290
[4658276],3102069
[16211],82939
[264974],488102
[43440620],19177847
[17602710],21110285
[4820],153
[799318],1166037
[9574141],67765592
[3],6
[216432],260794
[77032235],29863915
[2555335],2990111
[41],30
[63083194],158114582
[28928548],63900629
[1241555],1361887
[49],8
[169],695
[768362],519008
[1434339],446436
[675703],1160088
[75],514
[192],2342
[29584],30086
[2653186],1876865
[352829],299235
[23],1
[6663733],6485719
[97780],99705
[6693821],6190465
[446445],275248
[270919],305766
[123],430
[74829],70640
[48465],120910
[5812892],5912738
[3332539],4208328
[27894],39425
[8754595],4637194
[4537176],8718956
[87],3
[4547708],4483330
[26363971],12359600
[43],20
[175454],245057
[1041056],804424
[49327],69391
[397512],461861
[18722483],9192653
[1173882],1490229
[110952],120417
[493],2304
[434],3
[708881],718296
[2254363],1734348
[5301543],2353753
[325952],89748
[3215153],3713124
[8972404],25739143
[1117827],1107102
[2771057],5993773
